Date,PC1_Variance_Ratio,KMO_Value,N_Components_Kaiser,N_Stocks,PC1_Sign_Mean,Top_10_Eigenvalues
2025-02-24,0.22823645434707024,0.6047704778708172,99,477,0.043721892858982425,"[109.08522767  34.18104884  17.82628828  13.60675642   9.60482767
   8.48810331   6.89176696   6.02364619   5.14148784   4.96404551]"
2025-03-03,0.22584053968389609,0.5587586922812101,99,477,0.04372762073281557,"[107.9401043   34.45894541  17.85030793  13.69291493   9.87882023
   8.54318981   7.02006857   5.92815138   5.11609016   4.9480158 ]"
2025-03-10,0.22669100585687024,0.6200459705364185,99,477,0.04371198774541559,"[108.34658317  34.81342756  17.68939377  13.6538555   10.35527448
   8.73634548   6.99271852   5.92097337   5.09592989   4.91082537]"
2025-03-17,0.2243046090611905,0.5978763215403095,98,477,0.0436829898576624,"[107.20600886  35.72382662  17.6277491   13.58479131  10.89940141
   8.79760644   6.95748301   5.87937021   5.10424168   4.93465721]"
2025-03-24,0.22317885989676725,0.6133118557099528,99,477,0.043685916885442176,"[106.66795895  35.66355197  16.88468455  13.4501736   11.01516259
   8.80132298   6.99566709   5.92838613   5.21602188   4.94459313]"
2025-03-31,0.22134436888545048,0.5939556090696972,99,477,0.04358678348771345,"[105.79116707  36.03513795  16.75439908  13.47918083  11.0960433
   8.8071829    6.97709343   5.92072809   5.19103516   4.99067419]"
2025-04-07,0.24568747089094634,0.6423422461538083,94,477,0.0437070037036211,"[117.42591153  37.22431944  15.95244291  14.29245731  10.60337147
   8.24535109   7.08796912   5.63270876   4.97116767   4.79592369]"
2025-04-14,0.27687616867753906,0.6917824464307003,89,477,0.04384344077985201,"[132.33249694  36.72372567  15.13158145  13.71221254  10.21608998
   7.90711008   6.96926584   5.36521179   4.68391384   4.54846711]"
2025-04-22,0.27957019140705114,0.7085015689994084,89,477,0.04388604065574021,"[133.62010055  36.60887649  15.13236268  13.77071708  10.19256844
   7.84337859   6.89479509   5.44054491   4.75544739   4.52576757]"
2025-04-29,0.2824273203244256,0.741827029579037,89,477,0.043882063754275856,"[134.98566049  36.93789748  14.94544243  13.59965968  10.08469017
   7.7876169    6.7415976    5.37055317   4.75966729   4.4703879 ]"
2025-05-06,0.280793077369447,0.6915386142668357,90,477,0.04386329270243956,"[134.20457683  36.99081666  15.13034218  13.61618771  10.11855618
   7.81087376   6.68378891   5.30788837   4.70547834   4.50329752]"
2025-05-13,0.28173254530907516,0.7210253488859822,88,477,0.04373997942874516,"[134.65359394  37.67734119  15.12446038  13.57330076  10.41022967
   7.83986502   6.63474419   5.23960228   4.71642573   4.53564525]"
2025-05-20,0.282488206124973,0.7049165104124392,88,477,0.04377929128899477,"[135.01476075  38.49480176  15.11943093  13.50528435  10.36749146
   7.84068321   6.59977776   5.24353139   4.73906648   4.54122758]"
2025-05-28,0.2844600829994763,0.6925295122482786,88,477,0.043804957618884297,"[135.95721597  38.28628889  14.911633    13.51982312  10.3463213
   7.79773832   6.57723507   5.11589279   4.74870513   4.531852  ]"
2025-06-04,0.2842491390403128,0.7184076036852335,88,477,0.04379652698906296,"[135.85639566  38.19509925  14.6806585   13.59231292  10.37496211
   7.80274956   6.60118016   5.15167054   4.77952563   4.55865418]"
2025-06-11,0.2824264363000952,0.640365890908387,89,477,0.043800403063169374,"[134.98523797  38.13291018  14.73577153  13.86570567  10.31160488
   7.82223902   6.55481391   5.15636899   4.77511301   4.57133416]"
2025-06-18,0.28354186885688,0.7335306581785097,89,477,0.04379903754841303,"[135.51835707  38.27737389  14.41193216  13.85851258  10.28784335
   7.9675105    6.53522412   5.27078962   4.77083071   4.53167831]"
2025-06-26,0.2830977285921451,0.7229063455007434,88,477,0.04379734852629805,"[135.30608098  38.4287028   14.43752578  13.83896495  10.24773541
   8.06490375   6.4752808    5.28276344   4.84226181   4.48307698]"
2025-07-03,0.28237290525786307,0.7318601201888505,88,477,0.043785295920205025,"[134.9596529   38.53705617  14.94018314  13.78639637  10.33802794
   8.07105939   6.42152489   5.26163278   4.80811735   4.50012406]"
2025-07-11,0.28142579663511946,0.7552543804051992,88,477,0.04376996804545878,"[134.50698393  38.47878692  15.1323667   13.70372739  10.36466859
   8.08976703   6.42022973   5.25397257   4.81671729   4.49289765]"
2025-07-18,0.28189126166076667,0.7522257890107779,88,477,0.0437945446110007,"[134.72945215  38.41733129  15.17651255  13.48172897  10.33969344
   8.16342996   6.37423195   5.26193024   4.78289103   4.50641865]"
2025-07-25,0.28183548958987337,0.7624221643075378,88,477,0.04381612329885313,"[134.70279599  38.07030293  15.20489487  13.13020461  10.49119617
   8.1606048    6.32762328   5.25991864   4.738446     4.5029489 ]"
2025-08-01,0.28141331036438205,0.7257219513480311,88,477,0.04379771631093844,"[134.50101614  37.93779463  15.10926871  13.08228233  10.50579501
   8.07649462   6.39096476   5.25909148   4.73874392   4.51946296]"
2025-08-08,0.2810506022648149,0.7066265342009332,88,477,0.043777412100766536,"[134.32766042  37.90989963  15.24190949  13.07277844  10.44736071
   8.16990518   6.34807405   5.25677459   4.80452704   4.51125666]"
2025-08-15,0.28174609764715797,0.73309295340898,88,477,0.04376997761136482,"[134.66007126  37.96404365  15.35994828  13.08951549  10.5600623
   8.12394831   6.33660622   5.27393602   4.88740582   4.51721005]"
2025-08-22,0.2806111361981164,0.6833715162611635,87,477,0.043747081847001865,"[134.11761835  38.24318496  15.38610322  12.93464919  10.56092908
   8.14535412   6.37410863   5.29995418   4.89775362   4.51117365]"
2025-08-29,0.2814240741249463,0.6742659378403262,88,477,0.04371930140930091,"[134.50616066  38.34204755  15.56852947  12.80572478  10.53540805
   8.09625415   6.33541354   5.28384311   4.88684244   4.49309274]"
2025-09-08,0.28030414314731705,0.6758004074174483,89,477,0.043695681090017646,"[133.97089154  38.26019033  15.68386246  12.85833685  10.52626911
   8.08898163   6.38462185   5.29976044   4.85465335   4.48397587]"
2025-09-15,0.28038163420309054,0.65977605488829,89,477,0.043709751576240775,"[134.00792826  38.05191968  15.62858164  13.00928458  10.62515139
   8.1283653    6.41645425   5.29179662   4.81683255   4.46311822]"
2025-09-22,0.27938086863410133,0.6639534891742099,89,477,0.04369306118920591,"[133.52961405  38.22519831  15.69876755  12.7550936   10.73461912
   8.15972147   6.45030963   5.28919932   4.89305523   4.47814583]"
2025-09-29,0.2781812725812679,0.6766270612591692,89,477,0.04368731673896733,"[132.95626914  38.2731622   15.67713371  12.83914722  10.68980077
   8.18461867   6.42744424   5.2937661    4.89521847   4.47744922]"
2025-10-06,0.27628012093637055,0.7028283288235045,89,477,0.04367943366047218,"[132.04761693  38.25449289  15.705126    12.87263934  10.60117868
   8.35948524   6.39840802   5.26510478   5.09227038   4.49544626]"
2025-10-13,0.27659773844934815,0.6828498997973653,90,477,0.04364673308918675,"[132.19942168  38.67767646  15.68243002  12.57815428  10.47227115
   8.29545486   6.44144726   5.18350791   5.03169435   4.45009318]"
2025-10-20,0.2761036750467679,0.6895303657847413,89,477,0.043646473209629916,"[131.96328491  38.64881553  15.92590375  12.54436056  10.59784726
   8.27125013   6.35966629   5.10275604   5.0458419    4.45173216]"
2025-10-27,0.27282000434940806,0.7035212039922721,90,477,0.043621726225037794,"[130.39386005  38.9576307   15.92762125  12.53100109  10.68192088
   8.27738081   6.3567194    5.15831562   5.04973244   4.50215863]"
2025-11-03,0.2717336819250288,0.7023670702441271,90,477,0.04362299277739422,"[129.87465408  39.05163271  15.84464914  12.48766486  10.58249473
   8.32139242   6.34306076   5.31688605   4.99073119   4.4931399 ]"
2025-11-10,0.2693434971673731,0.7065090285523709,91,477,0.04357959842897712,"[128.73226932  39.46283291  15.85295307  12.59107705  10.62952049
   8.29273426   6.31335096   5.34375795   5.05714894   4.55024259]"
2025-11-17,0.26901456291028125,0.7082980406289401,91,477,0.043582837278421376,"[128.57505575  39.73111475  15.80446468  12.39351983  10.67822409
   8.31199361   6.35001394   5.44958137   5.03744179   4.5646369 ]"
2025-11-24,0.26836804463934105,0.7020046250556458,92,477,0.04358639591959076,"[128.26605343  39.9925267   15.71463681  12.38207439  10.44089644
   8.27199599   6.31138079   5.4526436    5.05119792   4.58399043]"
